orderId;orderItemId;syncId;productId;quantity;unitOfMeasureId;netPrice;netAmount
6191;10;1757;BEMATRIX_FLOORING;10.000;EA;564.800;564.800
6192;10;1757;P100407;20.000;EA;9.500.000;19.000.000
6192;20;1757;P100401;10.000;EA;475.000;475.000
6196;10;1757;S200103;1.000.000;HUR;2.000.000;200.000.000
6574;10;1757;S200103;1.000.000;HUR;2.000.000;200.000.000
6574;20;1757;S200103;500.000;HUR;2.000.000;100.000.000
6577;10;1757;S200104;1.000.000;HUR;2.000.000;200.000.000
6577;20;1757;S200104;500.000;HUR;2.000.000;100.000.000
6636;10;1757;P100001;10.000;EA;1.500.000;1.500.000
7562;10;1757;20000010;10.000;HUR;1.600.000;1.600.000
7652;10;1757;BEMATRIX_LIGHTBOX;100.000;EA;10.000.000;100.000.000
8426;10;1757;GAT102_JS;10.000;EA;115.500;115.500
8427;10;1757;BEMATRIX_FLOORING;10.000;EA;2.000.000;2.000.000
8429;10;1757;P100213;10.000;EA;7.500.000;7.500.000
8429;20;1757;ADMINISTRATION;10.000;EA;50.000;50.000
8430;10;1757;20000000;10.000;EA;25.000.000;25.000.000
8431;10;1757;P110122;140.000;XBX;0.0000;0.0000
8500;10;1757;BEMATRIX_FLOORING;10.000;EA;5.400.000;5.400.000
8500;30;1757;P100401;10.000;EA;4.277.700;4.277.700
8505;10;1757;BEMATRIX_FLOORING;50.000;EA;2.000.000;10.000.000
8508;10;1757;P100401;10.000;EA;4.277.700;4.277.700
8508;20;1757;EXPENSE;10.000;EA;50.000;50.000
8558;10;1757;SKI;120.000;XSX;4.365.000;52.380.000
8560;10;1757;PIZZAQS;100.000;EA;100.000;1.000.000
8584;10;1757;K100;10.000;EA;10.000.000;10.000.000
8592;10;1757;K100;10.000;EA;10.000.000;10.000.000
9042;10;1757;P100407;50.000;EA;10.000.000;50.000.000
9054;10;1757;K100;10.000;EA;10.000.000;10.000.000
9055;10;1757;PIZZAQS;50.000;EA;100.000;500.000
9060;20;1757;S200101;560.000;HUR;650.000;36.400.000
9060;10;1757;S200101;240.000;HUR;650.000;15.600.000
9060;30;1757;S200104;80.000;HUR;1.100.000;8.800.000
9061;10;1757;S200101;100.000;HUR;650.000;6.500.000
9061;20;1757;S200104;50.000;HUR;1.100.000;5.500.000
9062;30;1757;S200101;400.000;HUR;650.000;26.000.000
9062;10;1757;S200101;240.000;HUR;650.000;15.600.000
9062;20;1757;S200104;80.000;HUR;1.100.000;8.800.000
9064;20;1757;S200104;160.000;HUR;1.100.000;17.600.000
9064;10;1757;S200101;80.000;HUR;650.000;5.200.000
9064;30;1757;S200101;80.000;HUR;650.000;5.200.000
9065;20;1757;S200104;160.000;HUR;1.100.000;17.600.000
9065;10;1757;S200101;80.000;HUR;650.000;5.200.000
9065;30;1757;S200101;80.000;HUR;650.000;5.200.000
9168;20;1757;S200104;240.000;HUR;1.100.000;26.400.000
9168;10;1757;S200101;80.000;HUR;650.000;5.200.000
9168;30;1757;S200101;80.000;HUR;650.000;5.200.000
9176;30;1757;S200104;480.000;HUR;1.100.000;52.800.000
9176;10;1757;S200101;400.000;HUR;650.000;26.000.000
9176;40;1757;S200104;400.000;HUR;1.100.000;44.000.000
9176;20;1757;S200101;80.000;HUR;650.000;5.200.000
9177;10;1757;20000010;400.000;HUR;1.600.000;64.000.000
9177;20;1757;S200101;80.000;HUR;650.000;5.200.000
9177;30;1757;20000011;80.000;HUR;1.500.000;12.000.000
9178;10;1757;S200104;10.000.000;HUR;1.100.000;1.100.000.000
9178;20;1757;S200101;400.000;HUR;1.250.000;50.000.000
9178;30;1757;S200101;80.000;HUR;1.250.000;10.000.000
33836;10;1757;SKI;850.000;XSX;4.455.000;378.675.000
33837;10;1757;PIZZAQS;300.000;EA;100.000;3.000.000
33838;10;1757;P100702;10.000.000;EA;200.000;200.000.000
33839;10;1757;PIZZAQS;10.000;EA;190.000;190.000
33840;10;1757;PIZZAQS;10.000;EA;740.000;740.000
33841;10;1757;PIZZAQS;430.000;EA;100.000;4.300.000
33842;10;1757;P100702;10.000.000;EA;200.000;200.000.000
33843;10;1757;P100702;10.000.000;EA;200.000;200.000.000
33859;10;1757;BEMATRIX_LIGHTBOX;10.000;EA;0.0000;0.0000
33861;10;1757;BINOCULARS_01;50.000;EA;0.0000;0.0000
33862;10;1757;BINOCULARS_01;50.000;EA;380.000;1.900.000
33863;10;1757;P100407;30.000;EA;9.500.000;28.500.000
33866;10;1757;BINOCULARS_01;100.000;EA;380.000;3.800.000
33867;10;1757;BINOCULARS_01;200.000;EA;380.000;7.600.000
33972;20;1757;K100;20.000;EA;12.000.000;24.000.000
33972;10;1757;K100;10.000;EA;12.000.000;12.000.000
33973;10;1757;K100;10.000;EA;12.500.000;12.500.000
34566;20;1757;S200104;440.000;HUR;1.100.000;48.400.000
34566;10;1757;S200104;120.000;HUR;1.100.000;13.200.000
34959;10;1757;S200104;120.000;HUR;1.100.000;13.200.000
34959;30;1757;S200101;120.000;HUR;650.000;7.800.000
34959;40;1757;S200104;120.000;HUR;1.100.000;13.200.000
34959;20;1757;S200101;80.000;HUR;650.000;5.200.000
35230;10;1757;20000090;120.000;MON;50.000.000;600.000.000
35230;20;1757;20000092;120.000;MON;10.800.000;129.600.000
35271;10;1757;20000092;120.000;MON;10.800.000;129.600.000
35271;20;1757;20000090;120.000;MON;50.000.000;600.000.000
35327;10;1757;20000090;120.000;MON;50.000.000;600.000.000
35327;20;1757;20000092;120.000;MON;10.800.000;129.600.000
35334;10;1757;S200101;20.000;HUR;650.000;1.300.000
35337;10;1757;S200101;10.000;HUR;650.000;650.000
35341;10;1757;20000093;10.000;MON;50.000.000;50.000.000
35766;10;1757;BEMATRIX_FLOORING;10.000;EA;500.000;500.000
35767;10;1757;BEMATRIX_FLOORING;10.000;EA;500.000;500.000
35769;10;1757;BEMATRIX_FLOORING;10.000;EA;500.000;500.000
35804;10;1757;20000090;120.000;MON;50.000.000;600.000.000
35804;20;1757;20000092;120.000;MON;10.800.000;129.600.000
35806;10;1757;20000090;120.000;MON;50.000.000;600.000.000
35806;20;1757;20000092;120.000;MON;10.800.000;129.600.000
36361;10;1757;20000011;10.000;HUR;1.500.000;1.500.000
36433;10;1757;20000093;120.000;MON;50.000.000;600.000.000
36433;20;1757;20000094;120.000;MON;10.800.000;129.600.000
36444;10;1757;20000093;10.000;MON;50.000.000;50.000.000
36446;10;1757;20000093;10.000;MON;50.000.000;50.000.000
36447;10;1757;20000093;120.000;MON;50.000.000;600.000.000
36447;20;1757;20000094;120.000;MON;10.800.000;129.600.000
36448;10;1757;20000093;120.000;MON;50.000.000;600.000.000
36448;20;1757;20000094;120.000;MON;10.800.000;129.600.000
36451;10;1757;20000093;120.000;MON;50.000.000;600.000.000
36451;20;1757;20000094;120.000;MON;10.800.000;129.600.000
36539;10;1757;20000093;120.000;MON;70.000.000;840.000.000
36539;20;1757;20000094;120.000;MON;20.000.000;240.000.000
36539;30;1757;20000095;10.000;EA;10.800.000;10.800.000
36539;40;1757;20000095;10.000;EA;10.000.000;10.000.000
36539;50;1757;20000105;10.000;EA;40.000.000;40.000.000
36885;1;1757;P100119;20.000;EA;250.000;500.000
36886;1;1757;P100119;20.000;EA;250.000;500.000
36887;1;1757;P100119;20.000;EA;250.000;500.000
36888;1;1757;P100119;20.000;EA;250.000;500.000
37066;10;1757;MITT_01;50.000;XPX;38.000;19.000.000
37066;20;1757;P100407;20.000;EA;9.500.000;19.000.000
37293;10;1757;S200101;10.000;EA;2.000.000;2.000.000
37320;20;1757;20000094;120.000;MON;20.000.000;240.000.000
37320;40;1757;20000093;10.000;MON;70.000.000;70.000.000
37320;50;1757;20000095;10.000;EA;25.000.000;25.000.000
37529;10;1757;20000093;120.000;MON;70.000.000;840.000.000
37529;20;1757;20000094;120.000;MON;20.000.000;240.000.000
37529;30;1757;20000101;120.000;MON;5.000.000;60.000.000
37529;40;1757;20000102;120.000;MON;20.000.000;240.000.000
37529;50;1757;20000103;120.000;MON;15.000.000;180.000.000
37529;60;1757;20000104;120.000;MON;30.000.000;360.000.000
37529;70;1757;20000095;10.000;EA;15.120.000;15.120.000
37917;1;1757;MITT_01;100.000;EA;40.000;200.000
37925;10;1757;20000102;10.000;MON;20.000.000;20.000.000
37925;20;1757;20000102;10.000;MON;20.000.000;20.000.000
37943;10;1757;20000102;10.000;MON;20.000.000;20.000.000
38412;30;1757;P120104;100.000;EA;1.200.000;12.000.000
38412;20;1757;P100119;70.000;EA;237.500;1.662.500
38412;10;1757;P100001;50.000;EA;1.352.000;6.760.000
38444;10;1757;P120104;10.000;EA;1.500.000;1.500.000
38719;10;1757;P120104;10.000;EA;1.500.000;1.500.000
38789;10;1757;20000107;10.000;DAY;10.000.000;10.000.000
38820;10;1757;P100411;100.000;EA;9.992.700;99.927.000
38899;10;1757;20000094;10.000;MON;20.000.000;20.000.000
39351;10;1757;FSUR;300.000;MTK;15.000.000;450.000.000
39353;10;1757;FUNITS;150.000;EA;123.000.000;1.845.000.000
39523;10;1757;20000050;50.000;P1;1.000.000.000;5.000.000.000
39527;1;1757;20000050;10.000;P1;0.0000;0.0000
39529;10;1757;MULTICUSTOMER;50.000;P1;10.000.000.000;50.000.000.000
40126;10;1757;20000050;50.000;P1;1.500.000.000;7.500.000.000
40126;20;1757;20000071;10.000;HUR;1.000.000;1.000.000
40126;30;1757;FSUR;10.000;MTK;1.500.000;1.500.000
40126;40;1757;FUNITS;10.000;EA;250.000.000;250.000.000
40349;1;1757;P100119;20.000;EA;250.000;500.000
40357;1;1757;P100119;20.000;EA;250.000;500.000
40358;1;1757;P100119;20.000;EA;250.000;500.000
40358;2;1757;MTB2;20.000;EA;60.000.000;120.000.000
40358;3;1757;MTBGROUPSET;20.000;EA;1.500.000;3.000.000
40360;10;1757;RESOURCEDUMMY_EV;500.000;EA;0.9500;475.000
40420;10;1757;FRIDGE_01;200.000;EA;7.600.000;152.000.000
40420;20;1757;FRIDGE_02;10.000;EA;19.000.000;19.000.000
40420;30;1757;FRIDGE_03;10.000;EA;22.800.000;22.800.000
40421;1;1757;P100119;20.000;EA;213.800;427.500
40421;2;1757;MTB2;20.000;EA;57.000.000;114.000.000
40421;3;1757;MTBGROUPSET;20.000;EA;1.425.000;2.850.000
40541;1;1757;P100119;20.000;EA;213.800;427.500
40541;2;1757;MTB2;20.000;EA;57.000.000;114.000.000
40541;3;1757;MTBGROUPSET;20.000;EA;1.425.000;2.850.000
40692;10;1757;309000001;20.000;EA;500.000;1.000.000
40703;10;1757;309000003;20.000;EA;500.000;1.000.000
40704;10;1757;309000003;10.000;EA;490.000;490.000
40707;10;1757;20000050;50.000;P1;1.000.000.000;5.000.000.000
40724;60;1757;20000050;300.000;P1;50.000.000;1.500.000.000
40724;30;1757;20000050;200.000;P1;50.000.000;1.000.000.000
40724;20;1757;20000050;150.000;P1;50.000.000;750.000.000
40724;40;1757;20000050;150.000;P1;50.000.000;750.000.000
40724;70;1757;20000050;150.000;P1;0.0000;0.0000
40724;10;1757;20000050;100.000;P1;50.000.000;500.000.000
40724;50;1757;20000050;100.000;P1;50.000.000;500.000.000
40735;10;1757;20000050;50.000;P1;10.000.000.000;50.000.000.000
40735;20;1757;20000050;50.000;P1;10.000.000.000;50.000.000.000
40963;10;1757;MGX_001;10.000;EA;100.000.000;100.000.000
40964;10;1757;MGX_001;10.000;EA;100.000.000;100.000.000
41097;1;1757;P100119;10.000;EA;500.000;500.000
41098;10;1757;PS5;10.000;HUR;650.000;650.000
41104;1;1757;BEDRUKTE_ROL;10.000;EA;1.425.000;1.425.000
41230;10;1757;309000003;20.000;EA;1.100.000;2.200.000
41257;10;1757;309000002;50.000;EA;4.750.000;23.750.000
41258;10;1757;309000003;20.000;EA;1.900.000;3.800.000
41259;10;1757;S200105;10.000;HUR;5.000.000;5.000.000
41419;10;1757;S200101;1.000.000;HUR;637.000;63.700.000
41419;20;1757;S200103;100.000;HUR;2.500.000;25.000.000
41420;10;1757;309000003;40.000;EA;1.100.000;4.400.000
41498;10;1757;20000093;120.000;MON;70.000.000;840.000.000
41498;20;1757;20000094;120.000;MON;20.000.000;240.000.000
41498;30;1757;20000101;120.000;MON;5.000.000;60.000.000
41560;3;1757;P100430;70.000;EA;0.0000;53.900
41560;5;1757;P100420;60.000;EA;0.0000;46.200
41560;2;1757;P100402;30.000;EA;104.700;314.100
41560;1;1757;P100411;20.000;EA;9.992.700;19.985.400
41560;4;1757;P100401;10.000;EA;4.282.700;4.282.700
41561;3;1757;P100430;70.000;EA;0.0000;53.900
41561;5;1757;P100420;60.000;EA;0.0000;46.200
41561;2;1757;P100402;30.000;EA;104.700;314.100
41561;1;1757;P100411;20.000;EA;9.992.700;19.985.400
41561;4;1757;P100401;10.000;EA;4.282.700;4.282.700
41587;1;1757;P100420;10.000;EA;0.0000;0.2700
41593;1;1757;P100401;60.000;EA;4.277.700;25.666.200
41593;3;1757;P100411;50.000;EA;9.997.700;49.988.500
41593;2;1757;P100420;40.000;EA;0.0000;30.800
41634;1;1757;P100402;10.000;EA;99.700;99.700
41634;2;1757;P100401;10.000;EA;4.282.700;4.282.700
41634;3;1757;P100420;10.000;EA;0.0000;0.7700
41634;4;1757;P100430;10.000;EA;0.0000;0.7700
41666;1;1757;P100401;10.000;EA;4.277.700;4.277.700
41763;10;1757;FRIDGE_01;10.000;EA;10.000.000;10.000.000
41790;1;1757;GAT303;50.000;EA;0.2000;0.5200
41790;2;1757;BEDRUKTE_ROL;20.000;EA;1.425.000;2.850.000
41845;20;1757;20000050;150.000;P1;50.000.000;750.000.000
41845;10;1757;20000050;100.000;P1;50.000.000;500.000.000
41846;10;1757;FRIDGE_01;10.000;EA;10.000.000;10.000.000
41852;1;1757;P100401;10.000;EA;4.277.700;4.277.700
41860;1;1757;P100401;20.000;EA;4.277.700;8.555.400
41868;10;1757;20000110;27.850.000;MTK;530.000;1.476.050.000
41868;20;1757;20000110;24.130.000;MTK;338.000;815.594.000
41873;10;1757;20000093;120.000;MON;70.000.000;840.000.000
41873;20;1757;20000094;120.000;MON;20.000.000;240.000.000
41873;30;1757;20000101;120.000;MON;5.000.000;60.000.000
41874;70;1757;20000050;350.000;P1;15.238.000;533.312.500
41874;20;1757;20000050;150.000;P1;15.238.000;228.562.500
41874;30;1757;20000050;150.000;P1;15.238.000;228.562.500
41874;10;1757;20000050;100.000;P1;15.238.000;152.375.000
41874;40;1757;20000050;100.000;P1;15.238.000;152.375.000
41874;80;1757;20000050;50.000;P1;15.238.000;76.187.500
41874;90;1757;20000050;50.000;P1;15.238.000;76.187.500
41874;50;1757;20000050;25.000;P1;15.238.000;38.093.800
41874;60;1757;20000050;25.000;P1;15.238.000;38.093.800
41875;70;1757;20000050;350.000;P1;8.241.000;288.415.400
41875;100;1757;20000071;290.000;EA;3.310.000;95.990.000
41875;20;1757;20000050;150.000;P1;8.241.000;123.606.600
41875;30;1757;20000050;150.000;P1;8.241.000;123.606.600
41875;10;1757;20000050;100.000;P1;8.241.000;82.404.400
41875;40;1757;20000050;100.000;P1;8.241.000;82.404.400
41875;80;1757;20000050;50.000;P1;8.241.000;41.202.200
41875;90;1757;20000050;50.000;P1;8.241.000;41.202.200
41875;50;1757;20000050;25.000;P1;8.241.000;20.601.100
41875;60;1757;20000050;25.000;P1;8.241.000;20.601.100
41879;10;1757;20000093;120.000;MON;70.000.000;840.000.000
41879;20;1757;20000094;120.000;MON;20.000.000;240.000.000
41887;10;1757;20000101;120.000;MON;5.000.000;60.000.000
41906;10;1757;606_0992_2480_30_E;10.000;EA;0.0000;0.0000
41907;10;1757;606_0992_2480_30_E;10.000;EA;2.000.000;2.000.000
41908;10;1757;662_0992_D30_E;50.000;EA;190.000;950.000
41960;10;1757;P100001;10.000;EA;1.502.700;1.502.700
41964;10;1757;606_0992_2480_30_R;10.000;EA;120.000;120.000
41965;20;1757;606_0992_2480_30_R;100.000;EA;1.710.000;17.100.000
41965;10;1757;620_0992_2480_R;10.000;EA;0.0000;0.0000
41969;70;1757;20000050;350.000;P1;13.713.800;479.981.300
41969;20;1757;20000050;150.000;P1;13.713.800;205.706.300
41969;30;1757;20000050;150.000;P1;13.713.800;205.706.300
41969;10;1757;20000050;100.000;P1;13.714.000;137.137.500
41969;40;1757;20000050;100.000;P1;13.714.000;137.137.500
41969;80;1757;20000050;50.000;P1;13.714.000;68.568.800
41969;90;1757;20000050;50.000;P1;13.714.000;68.568.800
41969;50;1757;20000050;25.000;P1;13.714.000;34.284.400
41969;60;1757;20000050;25.000;P1;13.714.000;34.284.400
41970;10;1757;20000050;10.000;P1;0.0000;0.0000
41977;10;1757;20000093;120.000;MON;70.000.000;840.000.000
41977;20;1757;20000094;120.000;MON;20.000.000;240.000.000
41977;30;1757;20000101;120.000;MON;5.000.000;60.000.000
41984;10;1757;20000050;10.000;P1;50.000;50.000
41987;70;1757;20000050;350.000;P1;1.523.800;53.331.300
41987;20;1757;20000050;150.000;P1;1.523.800;22.856.300
41987;30;1757;20000050;150.000;P1;1.523.800;22.856.300
41987;10;1757;20000050;100.000;P1;1.524.000;15.237.500
41987;40;1757;20000050;100.000;P1;1.524.000;15.237.500
41987;80;1757;20000050;50.000;P1;1.524.000;7.618.800
41987;90;1757;20000050;50.000;P1;1.524.000;7.618.800
41987;50;1757;20000050;25.000;P1;1.524.000;3.809.400
41987;60;1757;20000050;25.000;P1;1.524.000;3.809.400
41988;10;1757;606_0992_2480_30_E;10.000;EA;1.282.500;1.282.500
41989;10;1757;606_0992_2480_30_E;10.000;EA;1.282.500;1.282.500
41991;10;1757;20000050;100.000;P1;10.000.000;100.000.000
41993;10;1757;20000050;100.000;P1;2.000.000;20.000.000
41994;10;1757;20000050;100.000;P1;10.000.000;100.000.000
41995;10;1757;20000050;100.000;P1;15.000.000;150.000.000
41996;10;1757;JS_P100101;4.000.000;EA;3.002.700;1.201.080.000
41998;10;1757;606_0992_2480_30_E;10.000;EA;1.282.500;1.282.500
42000;10;1757;606_0992_2480_30_R;10.000;EA;1.710.000;1.710.000
42001;10;1757;606_0992_2480_30_R;10.000;EA;950.000;950.000
42002;10;1757;P100001;10.000;EA;1.502.700;1.502.700
42010;2;1757;P100405;30.000;EA;2.375.000;7.125.000
42010;1;1757;BEURRE;20.000;GRM;0.9500;19.000
42013;10;1757;606_0992_2480_30_R;10.000;EA;1.710.000;1.710.000
42018;1;1757;BEURRE;20.000;GRM;0.9500;19.000
42021;10;1757;606_0992_2480_30_E;10.000;EA;1.282.500;1.282.500
42022;10;1757;606_0992_2480_30_R;10.000;EA;1.710.000;1.710.000
42025;10;1757;606_0992_2480_30_E;10.000;EA;1.263.500;1.263.500
42026;20;1757;606_0992_2480_30_E;500.000;EA;1.805.000;90.250.000
42026;10;1757;606_0992_2480_30_E;100.000;EA;1.805.000;18.050.000
42027;10;1757;20000111;50.000;P1;10.000.000.000;50.000.000.000
42029;10;1757;20000111;50.000;P1;10.000.000.000;50.000.000.000
42032;10;1757;20000111;10.000;P1;100.000.000;100.000.000
42033;10;1757;20000112;10.000;HUR;400.000;400.000
42035;10;1757;20000050;50.000;P1;5.000.000;25.000.000
42040;20;1757;20000115;120.000;MON;20.000.000;240.000.000
42040;10;1757;20000010;10.000;HUR;1.600.000;1.600.000
42041;20;1757;20000113;120.000;MON;20.000.000;240.000.000
42041;30;1757;20000115;120.000;MON;20.000.000;240.000.000
42041;10;1757;20000010;10.000;HUR;1.600.000;1.600.000
42049;20;1757;20000113;120.000;MON;20.000.000;240.000.000
42049;30;1757;20000115;120.000;MON;20.000.000;240.000.000
42049;10;1757;20000010;10.000;HUR;1.600.000;1.600.000
42050;10;1757;20000050;100.000;P1;50.000.000;500.000.000
42051;20;1757;20000094;30.000;MON;20.000.000;60.000.000
42054;20;1757;20000094;30.000;MON;20.000.000;60.000.000
42054;10;1757;20000010;10.000;HUR;1.600.000;1.600.000
42055;20;1757;20000113;30.000;MON;20.000.000;60.000.000
42055;30;1757;20000010;10.000;HUR;1.600.000;1.600.000
42056;10;1757;20000094;30.000;MON;20.000.000;60.000.000
42057;10;1757;20000010;10.000;HUR;1.600.000;1.600.000
42059;10;1757;20000094;30.000;MON;20.000.000;60.000.000
42059;20;1757;20000010;10.000;HUR;1.600.000;1.600.000
42060;10;1757;20000010;10.000;HUR;1.600.000;1.600.000
42061;20;1757;20000011;30.000;HUR;1.500.000;4.500.000
42061;30;1757;20000116;30.000;MON;20.000.000;60.000.000
42061;10;1757;20000010;10.000;HUR;1.600.000;1.600.000
42063;10;1757;20000010;10.000;HUR;1.600.000;1.600.000
42064;20;1757;20000117;120.000;MON;20.000.000;240.000.000
42064;30;1757;20000116;120.000;MON;20.000.000;240.000.000
42064;10;1757;20000112;10.000;HUR;400.000;400.000
42065;10;1757;P100406;50.000;EA;3.325.000;16.625.000
42099;1;1757;P100401;120.000;EA;4.277.700;51.332.400
42099;3;1757;P100420;50.000;EA;0.0000;38.500
42099;2;1757;P100411;40.000;EA;9.997.700;39.990.800
42099;4;1757;P100402;10.000;EA;104.700;104.700
42239;10;1757;606_0992_2480_30_E;10.000;EA;1.282.500;1.282.500
42243;10;1757;20000117;120.000;MON;20.000.000;240.000.000
42243;20;1757;20000112;10.000;HUR;850.000;850.000
42247;10;1757;606_XXXX_XXXX_30_E;10.000;EA;1.425.000;1.425.000
42247;20;1757;606_XXXX_XXXX_30_E;10.000;EA;2.850.000;2.850.000
42249;70;1757;20000050;350.000;P1;13.713.800;479.981.300
42249;20;1757;20000050;150.000;P1;13.713.800;205.706.300
42249;30;1757;20000050;150.000;P1;13.713.800;205.706.300
42249;10;1757;20000050;100.000;P1;13.714.000;137.137.500
42249;40;1757;20000050;100.000;P1;13.714.000;137.137.500
42249;80;1757;20000050;50.000;P1;13.714.000;68.568.800
42249;90;1757;20000050;50.000;P1;13.714.000;68.568.800
42249;50;1757;20000050;25.000;P1;13.714.000;34.284.400
42249;60;1757;20000050;25.000;P1;13.714.000;34.284.400
42252;10;1757;606_XXXX_XXXX_30_R;10.000;EA;2.375.000;2.375.000
42254;10;1757;P100001;10.000;EA;1.502.700;1.502.700
42255;10;1757;606_0992_2480_30_E;10.000;EA;1.282.500;1.282.500
42256;10;1757;P120104;10.000;EA;1.500.000;1.500.000
42258;10;1757;P120104;10.000;EA;1.500.000;1.500.000
42260;20;1757;20000050;150.000;P1;15.000.000;225.000.000
42260;10;1757;20000050;100.000;P1;15.000.000;150.000.000
42285;1;1757;P100401;20.000;EA;4.277.700;8.555.400
42285;2;1757;P100402;10.000;EA;104.700;104.700
42285;3;1757;P100403;10.000;EA;11.207.700;11.207.700
42291;1;1757;P100401;20.000;EA;4.277.700;8.555.400
42291;2;1757;P100402;10.000;EA;104.700;104.700
42291;3;1757;P100403;10.000;EA;11.207.700;11.207.700
42297;1;1757;P100401;20.000;EA;4.277.700;8.555.400
42297;2;1757;P100402;10.000;EA;104.700;104.700
42297;3;1757;P100403;10.000;EA;11.207.700;11.207.700
42303;1;1757;P100401;20.000;EA;4.277.700;8.555.400
42303;2;1757;P100402;10.000;EA;104.700;104.700
42303;3;1757;P100403;10.000;EA;11.207.700;11.207.700
42309;1;1757;P100401;20.000;EA;4.277.700;8.555.400
42309;2;1757;P100402;10.000;EA;104.700;104.700
42309;3;1757;P100403;10.000;EA;11.207.700;11.207.700
42343;1;1757;P100401;20.000;EA;4.277.700;8.555.400
42343;2;1757;P100402;10.000;EA;104.700;104.700
42343;3;1757;P100403;10.000;EA;11.207.700;11.207.700
42351;1;1757;P100401;20.000;EA;4.277.700;8.555.400
42351;2;1757;P100402;10.000;EA;104.700;104.700
42351;3;1757;P100403;10.000;EA;11.207.700;11.207.700
42358;1;1757;P100401;20.000;EA;4.277.700;8.555.400
42358;2;1757;P100402;10.000;EA;104.700;104.700
42358;3;1757;P100403;10.000;EA;11.207.700;11.207.700
42371;1;1757;P100401;20.000;EA;4.277.700;8.555.400
42371;2;1757;P100402;10.000;EA;104.700;104.700
42371;3;1757;P100403;10.000;EA;11.207.700;11.207.700
42386;1;1757;P100401;20.000;EA;4.277.700;8.555.400
42386;2;1757;P100402;10.000;EA;104.700;104.700
42386;3;1757;P100403;10.000;EA;11.207.700;11.207.700
42394;1;1757;P100401;20.000;EA;4.277.700;8.555.400
42394;2;1757;P100402;10.000;EA;104.700;104.700
42394;3;1757;P100403;10.000;EA;11.207.700;11.207.700
42404;1;1757;P100401;20.000;EA;4.277.700;8.555.400
42404;2;1757;P100402;10.000;EA;104.700;104.700
42404;3;1757;P100403;10.000;EA;11.207.700;11.207.700
42412;1;1757;P100401;20.000;EA;4.277.700;8.555.400
42412;2;1757;P100402;10.000;EA;104.700;104.700
42412;3;1757;P100403;10.000;EA;11.207.700;11.207.700
42421;3;1757;P100430;70.000;EA;0.0000;53.900
42421;5;1757;P100420;60.000;EA;0.0000;46.200
42421;2;1757;P100402;30.000;EA;104.700;314.100
42421;1;1757;P100411;20.000;EA;9.992.700;19.985.400
42421;4;1757;P100401;10.000;EA;4.282.700;4.282.700
42435;3;1757;P100403;30.000;EA;11.207.700;33.623.100
42435;1;1757;P100401;20.000;EA;4.277.700;8.555.400
42435;2;1757;P100402;20.000;EA;104.700;209.400
42443;3;1757;P100403;30.000;EA;11.207.700;33.623.100
